sample	embryo	stage	pass_rnaQC	pass_metQC	pass_accQC	lineage10x	lineage10x_2	UMAP1	UMAP2
PS_VE_Plate3_A07	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Notochord	Endoderm	6.43859024910084	5.45908564848993
PS_VE_Plate3_A08	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Notochord	Endoderm	4.73099523329116	4.705464895323
PS_VE_Plate3_A09	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	2.62976566012684	1.27063186693404
PS_VE_Plate3_A10	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.27649527734033	-5.81713875076386
PS_VE_Plate3_A11	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Somitic_mesoderm	Mesoderm	0.568418272030125	6.79183228163868
PS_VE_Plate3_A12	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-4.80869074057048	5.52568818361091
PS_VE_Plate3_B01	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.268411997761483	-6.42040611169632
PS_VE_Plate3_B02	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Notochord	Endoderm	6.88275177413843	6.2530043993957
PS_VE_Plate3_B03	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.12998976568755	-3.1578953566488
PS_VE_Plate3_B05	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Gut	Endoderm	8.18680218484503	5.75131459876671
PS_VE_Plate3_B06	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.55645628107866	-5.61454533629753
PS_VE_Plate3_B07	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.20853709439903	-3.44835533701707
PS_VE_Plate3_B08	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-2.25847396583901	7.52554448841606
PS_VE_Plate3_B09	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.53612999046233	-5.78897815486992
PS_VE_Plate3_B10	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-4.50706326123265	6.70841106727127
PS_VE_Plate3_B11	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Somitic_mesoderm	Mesoderm	-4.80930749176631	-2.03323975822939
PS_VE_Plate3_B12	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.516456158551575	-6.1777286279129
PS_VE_Plate3_C01	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.249574389471951	-7.26886429969839
PS_VE_Plate3_C02	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Gut	Endoderm	8.32860220343601	5.4786610375686
PS_VE_Plate3_C03	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.753754292163457	-7.35003282353051
PS_VE_Plate3_C04	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.17960260172982	-7.12297993893866
PS_VE_Plate3_C06	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.432157547654652	-8.02741977165063
PS_VE_Plate3_C07	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Gut	Endoderm	8.11819702862703	5.05380265837919
PS_VE_Plate3_C08	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.406655474229392	-7.64237758828805
PS_VE_Plate3_C09	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.276285262566024	-7.90372902915667
PS_VE_Plate3_C10	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.426581287508694	-8.0440271833042
PS_VE_Plate3_C11	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.0942492488750884	-7.7705624146985
PS_VE_Plate3_C12	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.514276786141384	-7.12985091503861
PS_VE_Plate3_D01	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.17442061844522	-7.73555850959224
PS_VE_Plate3_D02	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.53132597654228	-7.16154182690511
PS_VE_Plate3_D03	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.0491560244649222	-7.86004824334837
PS_VE_Plate3_D04	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.130867123857553	-6.21414239888782
PS_VE_Plate3_D05	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	-0.717602747177226	-8.19024142702306
PS_VE_Plate3_D06	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-5.29199990399239	3.66717450754804
PS_VE_Plate3_D07	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.29399279065286	-7.65448350231549
PS_VE_Plate3_D08	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Gut	Endoderm	7.84358376212108	5.01186182350221
PS_VE_Plate3_D09	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-5.0711509946851	4.62661075846977
PS_VE_Plate3_D10	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.552925412312685	-7.14393643180398
PS_VE_Plate3_D11	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-4.96025007886032	3.76838591343294
PS_VE_Plate3_D12	PS_VE_E7.5_2	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.10399698023124	-6.63113012338991
PS_VE_Plate3_E01	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-3.29699570599364	6.51206370422793
PS_VE_Plate3_E02	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.259352425180309	6.65798236463541
PS_VE_Plate3_E03	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-1.28108699083213	7.08232490888406
PS_VE_Plate3_E04	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.800863640173391	7.05567975022044
PS_VE_Plate3_E05	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.90955026269279	6.34468468029228
PS_VE_Plate3_E06	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.76245935453839	7.11279945955516
PS_VE_Plate3_E07	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-1.98646930627087	7.25506966356371
PS_VE_Plate3_E09	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.68005501112093	5.68366201191145
PS_VE_Plate3_E10	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.988185028586721	7.63727869556487
PS_VE_Plate3_E11	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-2.49375087849619	7.45898259427186
PS_VE_Plate3_E12	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.320727872137501	6.17435208870314
PS_VE_Plate3_F01	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.061322638117911	7.11164315511104
PS_VE_Plate3_F03	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.137736901193208	7.31506648487281
PS_VE_Plate3_F04	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.72241550618708	7.31606205806294
PS_VE_Plate3_F05	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.0554720384962945	6.01398506269508
PS_VE_Plate3_F06	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.502688095112572	7.05964366637886
PS_VE_Plate3_F07	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.446214420814136	6.2850142960173
PS_VE_Plate3_F08	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.406497605370882	7.65008243913034
PS_VE_Plate3_F09	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.574588000603913	7.62120464395595
PS_VE_Plate3_F10	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-1.88599069249401	8.62334627846612
PS_VE_Plate3_F12	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-2.6040774332327	7.64492466383208
PS_VE_Plate3_G01	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.852828615524492	7.42108436719663
PS_VE_Plate3_G02	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.346426177370287	6.4435608985503
PS_VE_Plate3_G03	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Gut	Endoderm	6.10645305388476	5.28554744968167
PS_VE_Plate3_G04	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.474496404159272	5.9861778926683
PS_VE_Plate3_G05	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	7.37627744345742	6.6591579400084
PS_VE_Plate3_G06	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.570357022753043	6.40669864609747
PS_VE_Plate3_G07	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.976651855365894	5.98138752074141
PS_VE_Plate3_G08	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Gut	Endoderm	7.20234951726701	6.3640744900698
PS_VE_Plate3_G09	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.713289892610584	5.29377478648079
PS_VE_Plate3_G10	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Gut	Endoderm	6.1334396570626	5.89571294882849
PS_VE_Plate3_G11	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.901498075184784	5.51590233656602
PS_VE_Plate3_G12	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-2.53234444208718	4.79314240408074
PS_VE_Plate4_A01	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.8390348028374	-2.6918090947062
PS_VE_Plate4_A02	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.61473910107488	-3.35237104057556
PS_VE_Plate4_A03	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	4.7967780888797	0.90992232491249
PS_VE_Plate4_A04	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	4.23616939208012	1.96756483717119
PS_VE_Plate4_A05	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.05491051055876	4.63015338258937
PS_VE_Plate4_A06	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	4.40495481754684	1.21118184020037
PS_VE_Plate4_A07	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	1.77221264499518	-2.97715680481759
PS_VE_Plate4_A08	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-4.67755246138926	2.62794075164345
PS_VE_Plate4_A10	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	3.66960442746371	1.76425327001598
PS_VE_Plate4_A12	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.986691593666768	-4.7634792890638
PS_VE_Plate4_B03	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	3.35012542698794	1.29290666186707
PS_VE_Plate4_B04	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	2.65909646395119	0.629192002194871
PS_VE_Plate4_B05	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	1.50536951145294	5.51162433063012
PS_VE_Plate4_B06	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.26410091832866	5.80753765961045
PS_VE_Plate4_B08	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	4.15348890977654	1.73654676373423
PS_VE_Plate4_B10	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-3.93897554118227	4.28347360508044
PS_VE_Plate4_B11	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.64230674693342	-3.9033697611673
PS_VE_Plate4_B12	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-3.01211424332808	5.98653159090974
PS_VE_Plate4_C01	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-2.41794757617102	4.84623511994429
PS_VE_Plate4_C03	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-3.82308679341617	3.75014848177195
PS_VE_Plate4_C04	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.03468578492522	5.24407052260802
PS_VE_Plate4_C05	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-4.81652591863023	3.97188611111607
PS_VE_Plate4_C06	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	1.21648844346511	4.94071061503847
PS_VE_Plate4_C07	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-4.10937437265137	3.6227208701681
PS_VE_Plate4_C08	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	1.52707275878726	4.57288579563983
PS_VE_Plate4_C09	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	7.40861931413738	5.33831020861666
PS_VE_Plate4_C11	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.713745770347564	6.27639816583818
PS_VE_Plate4_C12	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Surface_ectoderm	Ectoderm	5.36236837295561	-0.019750273227676
PS_VE_Plate4_D01	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.628286325897769	5.95808598055506
PS_VE_Plate4_D02	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-3.96955458937588	4.49841501191231
PS_VE_Plate4_D03	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-4.59674925294905	3.37111370925096
PS_VE_Plate4_D04	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	1.63704056913083	4.52601619277308
PS_VE_Plate4_D05	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	0.931162644442196	6.56817961838254
PS_VE_Plate4_D06	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-2.45794773488322	4.76319339524997
PS_VE_Plate4_D07	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	1.3588688486847	4.72927660071693
PS_VE_Plate4_D08	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Haematoendothelial_progenitors	Mesoderm	-3.94268120021605	3.52395716345183
PS_VE_Plate4_D09	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-4.60980341359845	2.81759807913032
PS_VE_Plate4_D10	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-2.57156628459287	4.67742897422152
PS_VE_Plate4_D11	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-4.52619847653336	3.08593842873795
PS_VE_Plate4_D12	PS_VE_E7.5_4	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-2.75875338418273	4.44702993707818
PS_VE_Plate4_E01	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Def._endoderm	Endoderm	7.31597268664368	5.11063385756228
PS_VE_Plate4_E02	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.275371569024851	-7.49204087046247
PS_VE_Plate4_E03	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Def._endoderm	Endoderm	8.05700264601208	4.84212252242137
PS_VE_Plate4_E04	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Gut	Endoderm	7.26070099569138	6.08929980538425
PS_VE_Plate4_E06	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.825196041656485	-7.01396124965511
PS_VE_Plate4_E07	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.51627007327781	6.90585012319316
PS_VE_Plate4_E08	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Pharyngeal_mesoderm	Mesoderm	-5.24671967946256	3.47529094689367
PS_VE_Plate4_E09	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Mesenchyme	Mesoderm	-4.95563502660879	3.66644231076718
PS_VE_Plate4_E12	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.78798465611266	7.38321037247855
PS_VE_Plate4_F02	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.6751499123761	-5.93413212444036
PS_VE_Plate4_F03	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Gut	Endoderm	8.59141059265226	4.90893404465335
PS_VE_Plate4_F04	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.1663416732927	5.92253422681243
PS_VE_Plate4_F05	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Visceral_endoderm	Endoderm	8.90073170710575	7.25674172200283
PS_VE_Plate4_F06	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.794124481039355	-6.10501798063823
PS_VE_Plate4_F08	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.504470398112743	-6.09358331797158
PS_VE_Plate4_F09	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Paraxial_mesoderm	Mesoderm	-5.13040639375777	5.44789053883333
PS_VE_Plate4_F10	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Mixed_mesoderm	Mesoderm	-4.66207331440432	6.95785136483757
PS_VE_Plate4_F12	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Gut	Endoderm	7.90500504294463	4.82063199463669
PS_VE_Plate4_G01	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Gut	Endoderm	5.37093527966585	4.15161197629064
PS_VE_Plate4_G07	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Notochord	Endoderm	6.74397992571278	5.97576795961764
PS_VE_Plate4_G09	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Def._endoderm	Endoderm	2.43384803945706	1.8061215567772
PS_VE_Plate4_G11	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	2.09148437704648	-2.72110898083591
PS_VE_Plate4_G12	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	0.416307570501202	-5.34571211257305
PS_VE_Plate4_H11	PS_VE_E7.5_5	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	2.75539410136734	0.841381002355784
PS_VE_Plate5_G01	PS_VE_E6.5_1	E6.5	TRUE	FALSE	FALSE	Epiblast	Epiblast	-4.29864738179405	-6.34870939710452
PS_VE_Plate5_G02	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.20809249457241	-9.10736548300817
PS_VE_Plate5_G03	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.84673149511134	-8.60955282759486
PS_VE_Plate5_G04	PS_VE_E6.5_2	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.43390010871008	-7.5146422071643
PS_VE_Plate5_G05	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.03260774885291	-7.49837825729181
PS_VE_Plate5_G06	PS_VE_E6.5_1	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.27221621538631	-7.79234139294658
PS_VE_Plate5_G07	PS_VE_E6.5_1	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.23560588912098	-7.2719715981524
PS_VE_Plate5_G08	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.71958848633774	-9.53644239234347
PS_VE_Plate5_G09	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.23021287152488	-9.3534387239512
PS_VE_Plate5_G10	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-5.02949585864405	-9.41022863265479
PS_VE_Plate5_G11	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.92830056934371	-7.43507664827597
PS_VE_Plate5_G12	PS_VE_E6.5_1	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.83024278392043	-8.09129184268018
PS_VE_Plate5_H01	PS_VE_E6.5_1	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-3.0944973920242	-7.94128287128937
PS_VE_Plate5_H02	PS_VE_E6.5_1	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-4.22821745421557	-9.39932218994792
PS_VE_Plate5_H03	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.60669074792856	-9.07244966878342
PS_VE_Plate5_H04	PS_VE_E6.5_2	E6.5	TRUE	TRUE	FALSE	Epiblast	Epiblast	-2.55647503628628	-7.91301723457173
PS_VE_Plate5_H05	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.74210723154066	-8.43527046121158
PS_VE_Plate5_H06	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.23579654154555	-8.2818557266278
PS_VE_Plate5_H07	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-2.48239872728729	-7.87227974888219
PS_VE_Plate5_H08	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.22145842175448	-7.3055540431396
PS_VE_Plate5_H09	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-2.44383680122049	-7.60278628806478
PS_VE_Plate5_H10	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-4.57849324149014	-9.02854779309291
PS_VE_Plate5_H11	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-3.51652180531549	-9.39976611908504
PS_VE_Plate5_H12	PS_VE_E6.5_1	E6.5	TRUE	TRUE	TRUE	Epiblast	Epiblast	-2.52342691704966	-8.88896469464632
PS_VE_Plate6_A07	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	2.89710396021776	5.09523143222856
PS_VE_Plate6_A09	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	2.89167269926364	0.972761658953967
PS_VE_Plate6_A10	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	1.77259965378269	7.99092585415453
PS_VE_Plate6_A11	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	3.02011157509561	-1.15649874286268
PS_VE_Plate6_A12	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Intermediate_mesoderm	Mesoderm	0.639906318209059	6.40768600951214
PS_VE_Plate6_B07	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Def._endoderm	Endoderm	0.944564955053879	0.363731232917302
PS_VE_Plate6_B08	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.7612388567513	-2.4715363841709
PS_VE_Plate6_B09	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	2.64802062233734	-3.11469771966057
PS_VE_Plate6_B10	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	2.60877421017009	0.484562787184037
PS_VE_Plate6_C09	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.75350799914016	-3.73651423756784
PS_VE_Plate6_C12	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.74314466857455	-3.3431323398246
PS_VE_Plate6_D07	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	3.15746162855322	1.44637957958326
PS_VE_Plate6_D10	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Notochord	Endoderm	4.81546405835861	4.17694471050716
PS_VE_Plate6_E07	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Notochord	Endoderm	7.03509709485051	6.06795539590816
PS_VE_Plate6_E09	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	3.62594623819531	2.83551407057529
PS_VE_Plate6_E10	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Nascent_mesoderm	Mesoderm	-0.3311992240874	8.25189238189524
PS_VE_Plate6_E11	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Caudal_epiblast	Primitive_Streak	-4.50635013989329	-2.22789606314356
PS_VE_Plate6_E12	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Primitive_Streak	Primitive_Streak	3.67902717384608	0.690128516236192
PS_VE_Plate6_F07	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Def._endoderm	Endoderm	2.89128404233677	3.21103226661614
PS_VE_Plate6_F08	PS_VE_E7.5_6	E7.5	TRUE	NA	NA	Rostral_neurectoderm	Ectoderm	1.51325362663224	-3.25926766823526
